TimeGenerated,Timestamp,DeviceName,FileName,FolderPath,SHA256,InitiatingProcessFileName,InitiatingProcessFolderPath,Type
2026-04-28T20:51:43Z,2026-04-28T20:51:43Z,WS-MKT-02,ole32.dll,C:\Windows\System32,e689ebd145143b8bc6d08658c9ab09e40b31c9370dada7d3b192d2a71fc5020b,lsass.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T20:52:06Z,2026-04-28T20:52:06Z,WS-IT-01,iertutil.dll,C:\Windows\System32,777e2350ac7e5b70ffc7d1c0cdd7edf6d36c427e72fb9169911ba555b7255e1d,wininit.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T20:52:40Z,2026-04-28T20:52:40Z,WS-OPS-02,kernel32.dll,C:\Windows\System32,15bbc8dfb206b64ddb4c8e11df29911f8054e642d5a2a06e1042848349ec6469,svchost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T20:53:57Z,2026-04-28T20:53:57Z,WS-FINANCE-01,user32.dll,C:\Windows\System32,b0ff661e23e6d9378df64720477c9f0192be20db656f53133cdc1a94efbfe552,code.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T20:55:06Z,2026-04-28T20:55:06Z,WS-HR-03,iertutil.dll,C:\Windows\System32,ad558030e03a0648c240f97f24dc004c9665e65cd9a3b4b8ac80ecd06523270e,taskhostw.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T20:55:36Z,2026-04-28T20:55:36Z,WS-OPS-01,shell32.dll,C:\Windows\System32,9fea6c825e34e952373ed85f832969c74319c12369822049c4c688309f22aecc,svchost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T20:57:57Z,2026-04-28T20:57:57Z,WS-DEV-02,iertutil.dll,C:\Windows\System32,a8c614f7403c8f9c1c5ec00fdff97cb050910eb280ff629301a0ce4a7c815507,svchost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T20:58:17Z,2026-04-28T20:58:17Z,SVR-DC-01,advapi32.dll,C:\Windows\System32,757c2136b109a5c961b47cfa459d207b3a2e858f878963db9ca59efa5d8c763a,OUTLOOK.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T20:58:44Z,2026-04-28T20:58:44Z,WS-MKT-01,msvcrt.dll,C:\Windows\System32,03d009cbf36317d456215b78bdb724d00dd8bc9bc2f7f96492d47304c553d49b,msedge.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T20:59:55Z,2026-04-28T20:59:55Z,SVR-WEB-01,msvcrt.dll,C:\Windows\System32,3a589d652b08167df699cc9b675e7840963a49470ed9bc3d66a4cc77092178da,wininit.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:00:56Z,2026-04-28T21:00:56Z,WS-IT-01,System.Core.dll,C:\Windows\System32,b3c95228de0fa3870e04cfb9a7208132cd89ad42a498098ee0cc6b1b72eef10c,WINWORD.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:01:07Z,2026-04-28T21:01:07Z,WS-OPS-01,clr.dll,C:\Windows\System32,caed39e985291f41747b1bc27e6284cd36b3f382819659deb0874120dc643b04,wininit.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:01:11Z,2026-04-28T21:01:11Z,WS-MKT-01,rpcrt4.dll,C:\Windows\System32,a3024c43f26dd0778b4914a52c3ec05c032bad4bfe2e7f84c4784b468bf7866e,msedge.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:02:08Z,2026-04-28T21:02:08Z,WS-OPS-02,crypt32.dll,C:\Windows\System32,aebcb69a21ce24f189c84ec2fdd38831d2e507c2b124ccc285e5018b19dd951a,taskhostw.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:04:29Z,2026-04-28T21:04:29Z,LAP-EXEC-01,wintrust.dll,C:\Windows\System32,f6900cad3c7620ab3ad0ca2479f850761bdce4d9635fa2bcead00a553587c182,services.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:05:07Z,2026-04-28T21:05:07Z,SVR-DC-01,kernel32.dll,C:\Windows\System32,73dcfc4984395e39a27676798b6c5b2bad480ee3b0c00c3887d0c9d1c443674d,explorer.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:05:19Z,2026-04-28T21:05:19Z,WS-HR-03,wininet.dll,C:\Windows\System32,7ab8c34a6968b7d4de1e003bc9ac4bfe8ecedf0d8e675c8b937e09d67fc2876b,WINWORD.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:05:20Z,2026-04-28T21:05:20Z,LAP-EXEC-01,System.dll,C:\Windows\System32,47e84af1a59b35dbd23319da22d2bf2dc089ab0caa77cb662576ab8a9352dc5b,OneDrive.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:05:20Z,2026-04-28T21:05:20Z,WS-MKT-02,winhttp.dll,C:\Windows\System32,dbe7ed4519b6f1f3040de057d2e418bdcba0ac91c3bcb9c094579b1c579bf049,svchost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:05:41Z,2026-04-28T21:05:41Z,WS-HR-03,version.dll,C:\Windows\System32,3c302178625e6c6f68b317e065efd5b40d29e455321735f66de278dbe3ac37a1,WINWORD.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:06:26Z,2026-04-28T21:06:26Z,WS-IT-01,user32.dll,C:\Windows\System32,99d0235ff66c1679069c806aba81b7f0265c8ccf29d57686beaad4693258a437,WINWORD.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:08:33Z,2026-04-28T21:08:33Z,WS-IT-01,shell32.dll,C:\Windows\System32,a0b04a9af2135115dd42e0b96744d56e0ce50e6049661ff69e6a24b942ad65d9,SearchHost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:09:05Z,2026-04-28T21:09:05Z,WS-OPS-02,ole32.dll,C:\Windows\System32,82c5f74e494877dbefbcc041e489ecdadc63d963d67ffa259ae90768db7beaf8,lsass.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:09:17Z,2026-04-28T21:09:17Z,WS-OPS-02,crypt32.dll,C:\Windows\System32,a09e588e695141304d3a66e621b436f35084fc80880f893aa9ba803323b3d3bf,SearchHost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:09:24Z,2026-04-28T21:09:24Z,WS-MKT-02,ntdll.dll,C:\Windows\System32,48e17521e6ed8e1a9a4a5c42c0434c056ef1c8456e4d3535b92457673c470ed1,RuntimeBroker.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:09:44Z,2026-04-28T21:09:44Z,SVR-WEB-01,winhttp.dll,C:\Windows\System32,affe06f4677e6cf7aab0e77df3d47036af95bb1e53ffbdea0726a87272ec9bd5,msedge.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:10:06Z,2026-04-28T21:10:06Z,SVR-DC-01,user32.dll,C:\Windows\System32,739bf8dbb7811523fecc276e9c54a6abaa667b2dddcbf0c667d77410cb223805,wininit.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:10:42Z,2026-04-28T21:10:42Z,WS-OPS-02,mscoree.dll,C:\Windows\System32,7ebc4bff5abf90ee2923696ab9094c7e1957aa8c85c51b825aeba90e810ab5a8,msedge.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:11:09Z,2026-04-28T21:11:09Z,WS-HR-03,mscoree.dll,C:\Windows\System32,fa63806b1d0800d3aeb3787f89d13a325d87f65a4ef0890ad10a795736ae3576,code.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:11:36Z,2026-04-28T21:11:36Z,WS-MKT-02,clr.dll,C:\Windows\System32,2864381e9967f833198bb7138c77f686a6e26cd26acddfb5f16d127a62b719f2,wininit.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:11:49Z,2026-04-28T21:11:49Z,WS-FINANCE-01,System.Core.dll,C:\Windows\System32,9a1c4c650b469117e0b57e4b4160cbacd21be411bd7e2b26f1015a5a55836584,code.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:12:56Z,2026-04-28T21:12:56Z,WS-FINANCE-01,shlwapi.dll,C:\Windows\System32,6f69af9aa7598e01bb863d758bdb542ea2c69862c0a30bf454d98158810e1e46,Teams.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:14:20Z,2026-04-28T21:14:20Z,SVR-DC-01,shlwapi.dll,C:\Windows\System32,5297245a3334cc8516969d3e8881db3f9c92cca526254c32893fb158fafab4c7,EXCEL.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:15:32Z,2026-04-28T21:15:32Z,LAP-SALES-03,ole32.dll,C:\Windows\System32,02684b432bd9b468484486132d09daa5013f20e37d3c11355c7ebf390266ba68,RuntimeBroker.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:15:36Z,2026-04-28T21:15:36Z,WS-FINANCE-01,wininet.dll,C:\Windows\System32,a1664a0da3421aa312b91d9ffa78c7bb8884e634b285b05c07555e7c77692813,Teams.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:16:25Z,2026-04-28T21:16:25Z,WS-IT-02,wininet.dll,C:\Windows\System32,8165be6ee533f4a74256a0bc7fa2315d36cba1a6e097347470c122f759db44ac,OneDrive.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:17:03Z,2026-04-28T21:17:03Z,WS-FINANCE-01,msvcrt.dll,C:\Windows\System32,88fd38e8a749385a353b074503e295c6d3ec8289395f10a3fa77caf03acf9ce4,svchost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:18:50Z,2026-04-28T21:18:50Z,WS-OPS-01,mscoree.dll,C:\Windows\System32,f9810ca8724309a2ed5a34e9d59f6b0445ba787a218ee6c6f907637bae3a2a1b,RuntimeBroker.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:18:59Z,2026-04-28T21:18:59Z,WS-DEV-02,kernel32.dll,C:\Windows\System32,adfb55a71bfb7930cb9d0d0f95d770ccd618fea1bb6fb2c1e94092edd02083f1,EXCEL.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:19:50Z,2026-04-28T21:19:50Z,LAP-SALES-03,ole32.dll,C:\Windows\System32,07b1e072571468c8ebb3a74bec988b4f74ca38601096bbb8ca1530382f217e99,WINWORD.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:21:23Z,2026-04-28T21:21:23Z,WS-DEV-02,user32.dll,C:\Windows\System32,1c2455b1aedf301ceafc713735482704ae9ba5bf8e9a40f052bf25508a1002f3,taskhostw.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:22:08Z,2026-04-28T21:22:08Z,LAP-EXEC-01,crypt32.dll,C:\Windows\System32,47518e0488923543fb015993f4bf5f5bbbb9002021c8f8dacff7d70ad22421e8,chrome.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:23:32Z,2026-04-28T21:23:32Z,WS-DEV-02,clr.dll,C:\Windows\System32,8aa2e9ff4c14761250ee3a0beeee124511501c0ed8cecebe1e983f3d9f40a1e1,OUTLOOK.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:24:23Z,2026-04-28T21:24:23Z,WS-IT-02,version.dll,C:\Windows\System32,50118f00ae2f030c39b21d762803caa60b5d0c083f9f7f4ca4b8d8088af0fc40,lsass.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:25:35Z,2026-04-28T21:25:35Z,SVR-DC-01,iertutil.dll,C:\Windows\System32,4e2c682e248e24387f197ac45d096a8ab0fe7840aae4fccbc3d0226a1e788987,WINWORD.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:25:45Z,2026-04-28T21:25:45Z,WS-OPS-01,clr.dll,C:\Windows\System32,2451fa1edc84814c2d78895c90c71168199672d6148e99e74c5a35a8f88ee9dc,wininit.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:25:55Z,2026-04-28T21:25:55Z,SVR-WEB-01,kernel32.dll,C:\Windows\System32,f7d50f164073f1534cc4ce17eae877c887ff664a2f68858d968f9b60667608ec,lsass.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:26:16Z,2026-04-28T21:26:16Z,SVR-DC-01,System.dll,C:\Windows\System32,725cd712d89e811f1fcfd1e90fe990949b0a39a87998d7e4e9dd7fc64bbe888c,SearchHost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:26:18Z,2026-04-28T21:26:18Z,LAP-EXEC-01,rpcrt4.dll,C:\Windows\System32,d07b7447475c91aa03cdae958ec0e0ca82037d58278fef2ded8917af61398483,explorer.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:26:27Z,2026-04-28T21:26:27Z,WS-OPS-01,version.dll,C:\Windows\System32,60632d4a26a79ce11838081d5acfef433bbc7a5bdd89baad927b823ef9d714c3,explorer.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:27:30Z,2026-04-28T21:27:30Z,WS-DEV-02,shell32.dll,C:\Windows\System32,d01a627a3081b0f5b79b07ddecda904756cc8818070d67272e0c8a3624b94d12,wininit.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:27:34Z,2026-04-28T21:27:34Z,WS-MKT-01,clr.dll,C:\Windows\System32,bc18a328a8776774dfce59c67656a7854c93ddbe0878603078a2dfb2fb04ebd2,svchost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:27:34Z,2026-04-28T21:27:34Z,WS-OPS-01,kernel32.dll,C:\Windows\System32,432d360b87066a57b08fa36a3c7336e26be4f0c57fae2d4fe5613021d897ed82,taskhostw.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:29:21Z,2026-04-28T21:29:21Z,WS-FINANCE-01,user32.dll,C:\Windows\System32,9d3704dec140635f1d5851741c704b474d92309ef0e0baa08cb5a8e86f54cd91,wininit.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:29:25Z,2026-04-28T21:29:25Z,WS-OPS-02,iertutil.dll,C:\Windows\System32,993b0479437971678ffcbf1b4b4127c3ee0750b13f94f6e25512ef0a8775f56c,RuntimeBroker.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:30:37Z,2026-04-28T21:30:37Z,WS-IT-01,ole32.dll,C:\Windows\System32,81f274d9c5cced2cd6a4fe6ee952e9cebb51529e0534ca88d996ceaaa14debb3,SearchHost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:31:13Z,2026-04-28T21:31:13Z,WS-MKT-01,clr.dll,C:\Windows\System32,2806acb49a2231d55062c1a74ebf5a0be95fc2e90a0f7e1c06622b41d92c0bfe,services.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:34:22Z,2026-04-28T21:34:22Z,WS-MKT-01,shell32.dll,C:\Windows\System32,9bd822c110bf6dfee4e8244230194b1509713d30692129bf1c0abe147a5202d6,explorer.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:34:28Z,2026-04-28T21:34:28Z,LAP-EXEC-01,rpcrt4.dll,C:\Windows\System32,c5eb11d2822094187b7a2829870f3cc3cafa21e8ec824abefa5b6ac434390dec,EXCEL.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:34:40Z,2026-04-28T21:34:40Z,SVR-WEB-01,System.Core.dll,C:\Windows\System32,f4756ceb6ff5eb10870c1db7de581dcc46ca85ff7f643e5dfc555321807876a8,wininit.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:35:17Z,2026-04-28T21:35:17Z,WS-HR-03,advapi32.dll,C:\Windows\System32,7f7837142763e878487714b17d7814e10dde742d4ef92c8ffd60bbf33605083e,services.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:35:21Z,2026-04-28T21:35:21Z,WS-MKT-01,rpcrt4.dll,C:\Windows\System32,1b810693251eb5883ed65dab13ccbb10d9736c5a28de175080ffbed30dfd9c77,lsass.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:35:25Z,2026-04-28T21:35:25Z,SVR-DC-01,user32.dll,C:\Windows\System32,1e416833c0c9adc4bb14eb439d80505a05424e867a12444fd8cb2c25a08903eb,services.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:35:30Z,2026-04-28T21:35:30Z,WS-MKT-02,advapi32.dll,C:\Windows\System32,49afc3ad3a1f5883c4a742f836e64c571b0628f87fea81317f170a4292c64487,Teams.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:36:47Z,2026-04-28T21:36:47Z,SVR-WEB-01,crypt32.dll,C:\Windows\System32,98204420534f13de5ad777dc0c943674e4995ed3eafe52a2653d8262a507adce,code.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:36:58Z,2026-04-28T21:36:58Z,WS-OPS-02,System.Core.dll,C:\Windows\System32,da486ca8c8f7d17dd39cbd6f0e580d0151c82cd0da9aad2530ea23503587718e,services.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:39:26Z,2026-04-28T21:39:26Z,WS-IT-02,clr.dll,C:\Windows\System32,c5eb169e13c42cf5ff5f2bc5d459c1a2cc5045d4944c606a7c8f1ef199dc002f,services.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:40:20Z,2026-04-28T21:40:20Z,WS-MKT-01,winhttp.dll,C:\Windows\System32,67f0a116e6fecea109b1ec47b7148154d9f38bde081baa1e5e25d89928430ddc,OUTLOOK.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:40:29Z,2026-04-28T21:40:29Z,WS-FINANCE-01,wintrust.dll,C:\Windows\System32,3e794cc06b9c163eaf064f5006ae3a4ae8dfe5d9173e9b3cce2d04c3868d1ddb,services.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:40:50Z,2026-04-28T21:40:50Z,SVR-WEB-01,System.dll,C:\Windows\System32,88305175dc7653d1587aac967c073978bda39ddc8ff61f3a4c83e43cfc890f13,code.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:41:19Z,2026-04-28T21:41:19Z,SVR-WEB-01,System.dll,C:\Windows\System32,78987ab1ac258863714a69e4c54b9db123b1a318238fc7f0aca1044ea4b1607d,RuntimeBroker.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:41:45Z,2026-04-28T21:41:45Z,WS-DEV-02,user32.dll,C:\Windows\System32,4c4930c730e84530d291eed658f22bbeb5b453714d1dbc6c30aa7f45ee3a1a48,lsass.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:42:18Z,2026-04-28T21:42:18Z,SVR-WEB-01,kernel32.dll,C:\Windows\System32,faeaab8c0d0a912e2016b0557fcfa888be62450ee238e399eb18491f592ae927,code.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:42:55Z,2026-04-28T21:42:55Z,SVR-WEB-01,wininet.dll,C:\Windows\System32,aa0acf289dd63520f7041d7da26f50b264fee058118273e4b83053dc23fa9228,EXCEL.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:47:01Z,2026-04-28T21:47:01Z,WS-FINANCE-01,wintrust.dll,C:\Windows\System32,f642e172f5557313cdbd262bb0aefef1d3fd764ed1d7dd868e5b5cd9486d7921,EXCEL.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:47:38Z,2026-04-28T21:47:38Z,SVR-WEB-01,combase.dll,C:\Windows\System32,443c68c008aed846184b0659ff673fc1854142f29cc099852318197deac624c1,OUTLOOK.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:47:40Z,2026-04-28T21:47:40Z,WS-OPS-01,winhttp.dll,C:\Windows\System32,7321e9114a5f66150d4ffe63a5804fa50301f12e07239a500fc47879df7810d5,msedge.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:48:33Z,2026-04-28T21:48:33Z,LAP-SALES-03,System.Core.dll,C:\Windows\System32,35f5ea5f7b29ff8f425d8b740aad0ad39c2a1ae919fda5789092a267eb4308fd,WINWORD.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:49:00Z,2026-04-28T21:49:00Z,LAP-EXEC-01,System.dll,C:\Windows\System32,2dee94cbeca9b214f0b975bb66a99a2fc54bb2fee68a4291f4fc259d12739313,svchost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:49:02Z,2026-04-28T21:49:02Z,WS-MKT-02,wintrust.dll,C:\Windows\System32,5d58c1db0d074c995a5c6c798ab4a44094339b2a598f1a37f9c94d695b02580b,code.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:49:06Z,2026-04-28T21:49:06Z,WS-MKT-01,System.Core.dll,C:\Windows\System32,f86fa7a7c388d64518acce9dea04d8c51d4e99219696d32b12f3e311e81f6594,code.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:49:18Z,2026-04-28T21:49:18Z,WS-IT-01,advapi32.dll,C:\Windows\System32,026b75926430a853a986db3f183a3c5fab28a77e51bcb76612faec94f7af1ee9,OUTLOOK.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:49:51Z,2026-04-28T21:49:51Z,LAP-SALES-03,combase.dll,C:\Windows\System32,f5c931a0b06491c91db0d1e83d8c721d617149b84bd3930e55dc438d74559d99,msedge.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:50:25Z,2026-04-28T21:50:25Z,LAP-SALES-03,winhttp.dll,C:\Windows\System32,89b4812c23af0da7154839a9036f6144f584904b1659d448e673a09ff244b361,code.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:51:17Z,2026-04-28T21:51:17Z,LAP-SALES-03,msvcrt.dll,C:\Windows\System32,a45d1197d30cbed0f919fc957c00e04a74a4986219cbe685d267dc0eb064088d,EXCEL.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:51:43Z,2026-04-28T21:51:43Z,LAP-EXEC-01,shell32.dll,C:\Windows\System32,749773f85fd704a2b9ddb3b8921180fd71114bf3d3bee85065d3199381e41e05,explorer.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:52:47Z,2026-04-28T21:52:47Z,WS-FINANCE-01,kernel32.dll,C:\Windows\System32,f29efa9f78c90d1a23bbe7e83da2f35ee96dd7d97a2ac7e7f3d2441741b2f6f4,EXCEL.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:52:59Z,2026-04-28T21:52:59Z,WS-HR-03,clr.dll,C:\Windows\System32,664db523353bcf32b53aa7e8bcba1ae7eb70b62c10d105f2b33ef31e8b1ea729,RuntimeBroker.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:54:25Z,2026-04-28T21:54:25Z,WS-IT-02,mscoree.dll,C:\Windows\System32,083753789ac76d9ed7f7aa88f4319d4a37e98cda8a74b4b1185175350a71f5ec,code.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:54:38Z,2026-04-28T21:54:38Z,SVR-WEB-01,advapi32.dll,C:\Windows\System32,fef6095ff23cb9200822e489d4cb2cbe90b222482633cdc7d4d43f5a558ccac3,wininit.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:55:23Z,2026-04-28T21:55:23Z,WS-IT-01,rpcrt4.dll,C:\Windows\System32,bdfee3a0805df85dde7b9b1cc98b890b7919d6f08fcaf7837ce5f9afc214ae8e,wininit.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:55:41Z,2026-04-28T21:55:41Z,LAP-SALES-03,crypt32.dll,C:\Windows\System32,57b07e63ae6d4044cbbbef1da5a5a7eb523ccb76950165c36ac33e765d623083,chrome.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:56:14Z,2026-04-28T21:56:14Z,WS-FINANCE-01,wintrust.dll,C:\Windows\System32,2d7804528f07486f0ba77ac7e5528dd0bea6e1bfebe75619d18753f810abf2ab,OUTLOOK.EXE,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:56:28Z,2026-04-28T21:56:28Z,WS-DEV-02,System.Core.dll,C:\Windows\System32,6e00efb8cb5173b5645a7e15e7ffb0355bbbc0a8ab3cbe283d36c547cb26fbcb,RuntimeBroker.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T21:59:52Z,2026-04-28T21:59:52Z,WS-IT-02,System.Core.dll,C:\Windows\System32,c7086ad0bb59f47cddc9064e1d38ee84b26035dcf48c71318feea6b53178642d,taskhostw.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T22:00:29Z,2026-04-28T22:00:29Z,WS-HR-03,kernel32.dll,C:\Windows\System32,de798f09ce87fa20ff99561c1d56a2b86453155eacf7ba7d443d9686ca8baae9,code.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T22:01:42Z,2026-04-28T22:01:42Z,WS-HR-03,System.Core.dll,C:\Windows\System32,a4ef99bf87a165716edf0cf76da30e54cad855a3d70f2915387b500e578bf8f9,svchost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T22:02:13Z,2026-04-28T22:02:13Z,WS-DEV-02,msvcrt.dll,C:\Windows\System32,c8ec14a18c04dc5076afcae3ece4576dc45c4c66ae7252af98737681abd465c1,explorer.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T22:02:29Z,2026-04-28T22:02:29Z,SVR-WEB-01,ntdll.dll,C:\Windows\System32,969cb044d3beb2fad0266b318e10426c3a080bc322aefd226ae03b1d373ce3fb,Teams.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T22:02:58Z,2026-04-28T22:02:58Z,WS-OPS-02,clr.dll,C:\Windows\System32,017a13e34042bbe9a359883498f4f2f11211f0dd47dde48009587428e2193a41,SearchHost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T22:03:57Z,2026-04-28T22:03:57Z,WS-FINANCE-01,ole32.dll,C:\Windows\System32,8ada96840a554fe45d79cf92ce49a2ccb3f63fb2ff2d8cd956e499590adb1eae,services.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T22:05:16Z,2026-04-28T22:05:16Z,LAP-EXEC-01,crypt32.dll,C:\Windows\System32,0f706159cdca01a343721e668100153ee2c9d582408b40d97a6a678291841586,SearchHost.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T22:05:32Z,2026-04-28T22:05:32Z,WS-MKT-01,clr.dll,C:\Windows\System32,d416fb4d15a284686f877a90bc31f72254f5647f296deff0ac270643a0a273e9,RuntimeBroker.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T22:06:29Z,2026-04-28T22:06:29Z,WS-HR-03,wininet.dll,C:\Windows\System32,34121895d3c1cd3725a1e0ca5948fada52bb8a0f7160eee43bc487d387c73063,taskhostw.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T22:07:20Z,2026-04-28T22:07:20Z,SVR-WEB-01,advapi32.dll,C:\Windows\System32,917e84a9dabc6b043e91e5831d8c6b2ab252cc3fdd08ca6c3b24c1d393dbbe21,taskhostw.exe,C:\Windows\System32,DeviceImageLoadEvents
2026-04-28T22:08:28Z,2026-04-28T22:08:28Z,WS-IT-02,user32.dll,C:\Windows\System32,36d86a9305f766c9b8eda5198f83fbe1ba2653ca3dde9c64f579936e43f72535,svchost.exe,C:\Windows\System32,DeviceImageLoadEvents
